videoId,text,likeCount,published,text_raw,text_clean,is_question,question_category,question_confidence,llm_error,classification_source,result_origin
6nCTgra84_8,"장신망견 주는거면 좋겠다 
장신망견 안 샀는데",0,2026-08-09 05:34:40+00:00,"장신망견 주는거면 좋겠다 
장신망견 안 샀는데",장신망견 주는거면 좋겠다 장신망견 안 샀는데,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,마깃안 대체해봤자 지금 마깃안처럼 공급이 어느정도 풀리지않은 이상 마깃안이 가격 떨어질일은 없지,0,2026-08-09 05:31:31+00:00,마깃안 대체해봤자 지금 마깃안처럼 공급이 어느정도 풀리지않은 이상 마깃안이 가격 떨어질일은 없지,마깃안 대체해봤자 지금 마깃안처럼 공급이 어느정도 풀리지않은 이상 마깃안이 가격 떨어질일은 없지,False,해당없음,0.95,,,legacy_checkpoint
6nCTgra84_8,차라 차 차라 차차 🤮,0,2026-08-09 04:32:25+00:00,차라 차 차라 차차 🤮,차라 차 차라 차차,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,벨로나 존ㄴ 매력있다,6,2026-08-09 04:29:27+00:00,벨로나 존ㄴ 매력있다,벨로나 존ㄴ 매력있다,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,노래 뭔가요?,0,2026-08-09 03:52:24+00:00,노래 뭔가요?,노래 뭔가요?,True,기타,1.0,,,legacy_checkpoint
6nCTgra84_8,흉성도 이지모드 좀,0,2026-08-09 03:48:52+00:00,흉성도 이지모드 좀,흉성도 이지모드 좀,True,보스,0.9,,,legacy_checkpoint
6nCTgra84_8,어흐..,0,2026-08-09 03:46:24+00:00,어흐..,어흐,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,홀로 싸우고 있는 이데아는 어떻게 되었을까요.?,1,2026-08-09 03:42:03+00:00,홀로 싸우고 있는 이데아는 어떻게 되었을까요.?,홀로 싸우고 있는 이데아는 어떻게 되었을까요 ?,True,기타,0.95,,,legacy_checkpoint
6nCTgra84_8,존나 가지무침,4,2026-08-09 03:41:17+00:00,존나 가지무침,존나 가지무침,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,8.9면 노벨 솔플 널널컷 가능?,0,2026-08-09 03:30:57+00:00,8.9면 노벨 솔플 널널컷 가능?,8 9면 노벨 솔플 널널컷 가능?,True,보스,1.0,,,legacy_checkpoint
6nCTgra84_8,이쁜 명찰반지 이벤이나 해라 벨로나,0,2026-08-09 03:27:06+00:00,이쁜 명찰반지 이벤이나 해라 벨로나,이쁜 명찰반지 이벤이나 해라 벨로나,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,벨로나 너무 무서워서 못들어갈듯,15,2026-08-09 03:20:11+00:00,벨로나 너무 무서워서 못들어갈듯,벨로나 너무 무서워서 못들어갈듯,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,마깃안 루컨마가 1자릿수 억대로 떨어질까?,0,2026-08-09 03:16:00+00:00,마깃안 루컨마가 1자릿수 억대로 떨어질까?,마깃안 루컨마가 1자릿수 억대로 떨어질까?,True,장비_아이템,0.95,,,legacy_checkpoint
6nCTgra84_8,벨로나 무서웡 ㅠ,0,2026-08-09 03:14:14+00:00,벨로나 무서웡 ㅠ,벨로나 무서웡 ㅠ,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,신규보스도 나왔는데 신창섭은 하버를 풀어랏!!!,5,2026-08-09 03:14:06+00:00,신규보스도 나왔는데 신창섭은 하버를 풀어랏!!!,신규보스도 나왔는데 신창섭은 하버를 풀어랏,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,라방 어찌될지 벌써부터 예상되넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 채팅창부터 김창섭 표정까지 볼만할듯,23,2026-08-09 03:09:54+00:00,라방 어찌될지 벌써부터 예상되넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 채팅창부터 김창섭 표정까지 볼만할듯,라방 어찌될지 벌써부터 예상되넼ㅋㅋ 채팅창부터 김창섭 표정까지 볼만할듯,False,해당없음,1.0,,gemini,legacy_checkpoint
6nCTgra84_8,영상 짧아서 공연영상 넣은 맑음은 개추,111,2026-08-09 03:09:34+00:00,영상 짧아서 공연영상 넣은 맑음은 개추,영상 짧아서 공연영상 넣은 맑음은 개추,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,"드디어 마깃대가 대체되는구나
굶핏혼 딱대",1,2026-08-09 03:07:41+00:00,"드디어 마깃대가 대체되는구나
굶핏혼 딱대",드디어 마깃대가 대체되는구나 굶핏혼 딱대,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,음... 미하일 상향버프에 관한 소식은 없나요??,6,2026-08-09 03:07:06+00:00,음... 미하일 상향버프에 관한 소식은 없나요??,음 미하일 상향버프에 관한 소식은 없나요??,True,기타,0.95,,,legacy_checkpoint
6nCTgra84_8,우효,0,2026-08-09 03:05:48+00:00,우효,우효,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,굿굿,3,2026-08-09 03:05:44+00:00,굿굿,굿굿,False,해당없음,1.0,,,legacy_checkpoint
6nCTgra84_8,재빠른 정보 ㄷㄷ,1,2026-08-09 03:05:38+00:00,재빠른 정보 ㄷㄷ,재빠른 정보 ㄷㄷ,False,해당없음,1.0,,,legacy_checkpoint
FMUmSNtWlEU,280도 가능하세여 260까지 1시간컷이에여,0,2026-08-09 02:44:03+00:00,280도 가능하세여 260까지 1시간컷이에여,280도 가능하세여 260까지 1시간컷이에여,,,,,,
FMUmSNtWlEU,저거 시작하면 바로 보내주기는 한데..길라잡이로 헤네시스 가서 보시면 있을거에여,0,2026-08-09 02:43:52+00:00,저거 시작하면 바로 보내주기는 한데..길라잡이로 헤네시스 가서 보시면 있을거에여,저거 시작하면 바로 보내주기는 한데 길라잡이로 헤네시스 가서 보시면 있을거에여,,,,,,
9saj1Kg7S1I,도움이 됐다니 다행이네여 영상 보면서 천천히 따라오세여 파이팅입니다!❤,0,2026-08-09 02:42:40+00:00,도움이 됐다니 다행이네여 영상 보면서 천천히 따라오세여 파이팅입니다!❤,도움이 됐다니 다행이네여 영상 보면서 천천히 따라오세여 파이팅입니다,,,,,,
9saj1Kg7S1I,아..듀블은 많이 힘든가보네여..다음에 꼭 세심하게 추가해보겠습니다,0,2026-08-09 02:42:35+00:00,아..듀블은 많이 힘든가보네여..다음에 꼭 세심하게 추가해보겠습니다,아 듀블은 많이 힘든가보네여 다음에 꼭 세심하게 추가해보겠습니다,,,,,,
9saj1Kg7S1I,환산주스텟 자기 캐릭터 이름 적으면 다양한 최적화나 스텟 효율을 볼 수 잇는 사이트에여 한번 들어가서 눌러보시면 대충 이런거구나하고 아실거 같아여,0,2026-08-09 02:42:08+00:00,환산주스텟 자기 캐릭터 이름 적으면 다양한 최적화나 스텟 효율을 볼 수 잇는 사이트에여 한번 들어가서 눌러보시면 대충 이런거구나하고 아실거 같아여,환산주스텟 자기 캐릭터 이름 적으면 다양한 최적화나 스텟 효율을 볼 수 잇는 사이트에여 한번 들어가서 눌러보시면 대충 이런거구나하고 아실거 같아여,,,,,,
9saj1Kg7S1I,수정했습니다! 감사합니다,1,2026-08-09 02:41:29+00:00,수정했습니다! 감사합니다,수정했습니다 감사합니다,,,,,,
9saj1Kg7S1I,충분히 가능하세여 한달 넘게 남아서여 노말 메이린은 지금도 가능하세여,0,2026-08-09 02:41:21+00:00,충분히 가능하세여 한달 넘게 남아서여 노말 메이린은 지금도 가능하세여,충분히 가능하세여 한달 넘게 남아서여 노말 메이린은 지금도 가능하세여,,,,,,
9saj1Kg7S1I,기존에 쓰던 목소리 비용 문제로 어쩔 수 없이 바꾸게 되었어여 죄송합니다 ㅠㅠ,0,2026-08-09 02:40:49+00:00,기존에 쓰던 목소리 비용 문제로 어쩔 수 없이 바꾸게 되었어여 죄송합니다 ㅠㅠ,기존에 쓰던 목소리 비용 문제로 어쩔 수 없이 바꾸게 되었어여 죄송합니다 ㅠㅠ,,,,,,
9saj1Kg7S1I,22성까지 갔다고 치면 200억이면 가능하지 않을까 쉽네요,0,2026-08-09 02:40:44+00:00,22성까지 갔다고 치면 200억이면 가능하지 않을까 쉽네요,22성까지 갔다고 치면 200억이면 가능하지 않을까 쉽네요,,,,,,
9mbc6ESMMvo,형님 메m 렌 이벤트 공략좀 올려주세요,0,2026-08-08 17:35:31+00:00,형님 메m 렌 이벤트 공략좀 올려주세요,형님 메m 렌 이벤트 공략좀 올려주세요,True,이벤트,0.95,,,legacy_checkpoint
9saj1Kg7S1I,챌린저스 코인샵은 1850 코인 정도 있고요 그냥 챌섭코인 프악마 살까요,0,2026-08-08 14:31:31+00:00,챌린저스 코인샵은 1850 코인 정도 있고요 그냥 챌섭코인 프악마 살까요,챌린저스 코인샵은 1850 코인 정도 있고요 그냥 챌섭코인 프악마 살까요,,,,,,
f3DLA1EU8vw,8:27 1-1 반복세팅,0,2026-08-08 13:06:33+00:00,8:27 1-1 반복세팅,8 27 1 1 반복세팅,True,사냥,0.95,,gemini,legacy_checkpoint
9saj1Kg7S1I,4여명 18성 놀긍떡작 했고 엠블 마력21퍼 보조 마력9퍼 인데 어느정도 잡고 큐브돌리는 게 좋을까요?,0,2026-08-08 12:09:22+00:00,4여명 18성 놀긍떡작 했고 엠블 마력21퍼 보조 마력9퍼 인데 어느정도 잡고 큐브돌리는 게 좋을까요?,4여명 18성 놀긍떡작 했고 엠블 마력21퍼 보조 마력9퍼 인데 어느정도 잡고 큐브돌리는 게 좋을까요?,,,,,,
9saj1Kg7S1I,놀긍떡작 할 돈도 없믄데… 주흔30 발라두되나여..,0,2026-08-08 12:00:59+00:00,놀긍떡작 할 돈도 없믄데… 주흔30 발라두되나여..,놀긍떡작 할 돈도 없믄데 주흔30 발라두되나여,,,,,,
vtXkiF-GE9I,"8:47 신규 기능이 아니라 변경 아닌가?
심상세계에서 추가 공격 원래 100% 발동하던게 50% 확률로 너프된게 아니였나?
내가 틀린건가보네",0,2026-08-08 12:00:29+00:00,"8:47 신규 기능이 아니라 변경 아닌가?
심상세계에서 추가 공격 원래 100% 발동하던게 50% 확률로 너프된게 아니였나?
내가 틀린건가보네",8 47 신규 기능이 아니라 변경 아닌가? 심상세계에서 추가 공격 원래 100 발동하던게 50 확률로 너프된게 아니였나? 내가 틀린건가보네,True,시스템,0.95,,,legacy_checkpoint
9saj1Kg7S1I,파이팅🎉,0,2026-08-08 11:38:58+00:00,파이팅🎉,파이팅,,,,,,
9saj1Kg7S1I,파이팅❤,0,2026-08-08 11:38:06+00:00,파이팅❤,파이팅,,,,,,
9saj1Kg7S1I,30일까지는 괜찮아여 아버 미션만 해결하고 본섭가서 추가 스펙업 하시면 되세여 마지막에 말햇듯이여,0,2026-08-08 11:37:36+00:00,30일까지는 괜찮아여 아버 미션만 해결하고 본섭가서 추가 스펙업 하시면 되세여 마지막에 말햇듯이여,30일까지는 괜찮아여 아버 미션만 해결하고 본섭가서 추가 스펙업 하시면 되세여 마지막에 말햇듯이여,,,,,,
j__MUJTquJw,카오스 단계는 방치형이 아니잖아 ㅋㅋㅇㅋ,0,2026-08-08 10:49:07+00:00,카오스 단계는 방치형이 아니잖아 ㅋㅋㅇㅋ,카오스 단계는 방치형이 아니잖아 ㅋㅋㅇㅋ,False,해당없음,1.0,,,legacy_checkpoint
9saj1Kg7S1I,노력해보겠습니다,1,2026-08-08 07:41:47+00:00,노력해보겠습니다,노력해보겠습니다,,,,,,
9saj1Kg7S1I,그정도면 딜찍누일텐데 링크에 공략보고 천천히 해보세여 기믹 보스라서 적응되면 쉬워여,1,2026-08-08 07:06:38+00:00,그정도면 딜찍누일텐데 링크에 공략보고 천천히 해보세여 기믹 보스라서 적응되면 쉬워여,그정도면 딜찍누일텐데 링크에 공략보고 천천히 해보세여 기믹 보스라서 적응되면 쉬워여,,,,,,
9saj1Kg7S1I,여유 있으면 문장 빨리 땡겨서 진화 빨리하는게 좋아여 저도 수술 때문에 2주 날렸는데 메포로 미니꺼 좋앗어여 참고해보세여,0,2026-08-08 07:06:11+00:00,여유 있으면 문장 빨리 땡겨서 진화 빨리하는게 좋아여 저도 수술 때문에 2주 날렸는데 메포로 미니꺼 좋앗어여 참고해보세여,여유 있으면 문장 빨리 땡겨서 진화 빨리하는게 좋아여 저도 수술 때문에 2주 날렸는데 메포로 미니꺼 좋앗어여 참고해보세여,,,,,,
9saj1Kg7S1I,대적자도 실력 보스라서 계속 트라이 하는수 밖에는 없어영 ㅠㅠ,0,2026-08-08 07:05:21+00:00,대적자도 실력 보스라서 계속 트라이 하는수 밖에는 없어영 ㅠㅠ,대적자도 실력 보스라서 계속 트라이 하는수 밖에는 없어영 ㅠㅠ,,,,,,
9saj1Kg7S1I,챌린저는 가능하실거 같은데 285까지 찍으면여,0,2026-08-08 07:04:49+00:00,챌린저는 가능하실거 같은데 285까지 찍으면여,챌린저는 가능하실거 같은데 285까지 찍으면여,,,,,,
9saj1Kg7S1I,기존 누나가 4배나 비싸서 사정이 어려워서 바꿀수 밖에 없었급니다 죄송합니다,0,2026-08-08 05:02:18+00:00,기존 누나가 4배나 비싸서 사정이 어려워서 바꿀수 밖에 없었급니다 죄송합니다,기존 누나가 4배나 비싸서 사정이 어려워서 바꿀수 밖에 없었급니다 죄송합니다,,,,,,
9saj1Kg7S1I,조각 올리시면 1억 1000만에도 충분히 됩니다,0,2026-08-08 04:15:18+00:00,조각 올리시면 1억 1000만에도 충분히 됩니다,조각 올리시면 1억 100만에도 충분히 됩니다,,,,,,
9saj1Kg7S1I,떡작이면 급하게 하실 필요 없어요 본섭가서 나중에 천천히 하셔도 돼영 전투력 1억 2천만까지는 보조무기 앰블렘이 중요하니까 거기에 힘을 좀 줘보세여 장신구는 18성급이면 괜찮아여 챌섭 버프도 좋아서여,0,2026-08-08 03:28:51+00:00,떡작이면 급하게 하실 필요 없어요 본섭가서 나중에 천천히 하셔도 돼영 전투력 1억 2천만까지는 보조무기 앰블렘이 중요하니까 거기에 힘을 좀 줘보세여 장신구는 18성급이면 괜찮아여 챌섭 버프도 좋아서여,떡작이면 급하게 하실 필요 없어요 본섭가서 나중에 천천히 하셔도 돼영 전투력 1억 2천만까지는 보조무기 앰블렘이 중요하니까 거기에 힘을 좀 줘보세여 장신구는 18성급이면 괜찮아여 챌섭 버프도 좋아서여,,,,,,
9saj1Kg7S1I,아마도 12월 겨울방학이여 챌섭 열릴때 할거 같아여,0,2026-08-08 03:27:28+00:00,아마도 12월 겨울방학이여 챌섭 열릴때 할거 같아여,아마도 12월 겨울방학이여 챌섭 열릴때 할거 같아여,,,,,,
9saj1Kg7S1I,지금시작해도 조금만 열심히 하시면 제네시스패스로 해방하는건 할만할거에요.,0,2026-08-08 03:09:48+00:00,지금시작해도 조금만 열심히 하시면 제네시스패스로 해방하는건 할만할거에요.,지금시작해도 조금만 열심히 하시면 제네시스패스로 해방하는건 할만할거에요,,,,,,
9saj1Kg7S1I,@잼이감사합니다 !,1,2026-08-08 01:22:04+00:00,@잼이감사합니다 !,,,,,,,
9saj1Kg7S1I,보스코인샵 짤짤이면 무기에 쓰시면 될거 같고 이벤트같은곡에서 얻는거면 다른데 쓰셔도 될거 같네여 깜짝 레전 등업갈 수도 있고 레전 스택고 쌓이니까여,0,2026-08-08 01:16:20+00:00,보스코인샵 짤짤이면 무기에 쓰시면 될거 같고 이벤트같은곡에서 얻는거면 다른데 쓰셔도 될거 같네여 깜짝 레전 등업갈 수도 있고 레전 스택고 쌓이니까여,보스코인샵 짤짤이면 무기에 쓰시면 될거 같고 이벤트같은곡에서 얻는거면 다른데 쓰셔도 될거 같네여 깜짝 레전 등업갈 수도 있고 레전 스택고 쌓이니까여,,,,,,
9saj1Kg7S1I,그정도면 이제 보조무기랑 엠블렘만 좋은거 바꾸고 18성 악세급으로만 세팅하시면 1억 2천만쯤으로 가서 하드메이린 잡을 수 있을거에여 풍분히 가능하세여,1,2026-08-08 01:15:28+00:00,그정도면 이제 보조무기랑 엠블렘만 좋은거 바꾸고 18성 악세급으로만 세팅하시면 1억 2천만쯤으로 가서 하드메이린 잡을 수 있을거에여 풍분히 가능하세여,그정도면 이제 보조무기랑 엠블렘만 좋은거 바꾸고 18성 악세급으로만 세팅하시면 1억 2천만쯤으로 가서 하드메이린 잡을 수 있을거에여 풍분히 가능하세여,,,,,,
9saj1Kg7S1I,@잼이 1일차.. 일단 윌(?) 그 거미 이지모드 혼내주고 3단계까지 업글 했습니다! 제네패스로 해방 못하더라도 최대한 해방 앞댕긴다는 마인드로 패스 구매했습니닷! 혹시 기간 지나면 초기화되거나 그러진 않겠죠..?,1,2026-08-08 00:17:03+00:00,@잼이 1일차.. 일단 윌(?) 그 거미 이지모드 혼내주고 3단계까지 업글 했습니다! 제네패스로 해방 못하더라도 최대한 해방 앞댕긴다는 마인드로 패스 구매했습니닷! 혹시 기간 지나면 초기화되거나 그러진 않겠죠..?,1일차 일단 윌 ? 그 거미 이지모드 혼내주고 3단계까지 업글 했습니다 제네패스로 해방 못하더라도 최대한 해방 앞댕긴다는 마인드로 패스 구매했습니닷 혹시 기간 지나면 초기화되거나 그러진 않겠죠 ?,,,,,,
9mbc6ESMMvo,코인값 너무떨어져서 15분 사냥한 메소로 이벤템 다 살 수 있네요 따흐흐흐흫흐흑~~!!,0,2026-08-07 23:12:24+00:00,코인값 너무떨어져서 15분 사냥한 메소로 이벤템 다 살 수 있네요 따흐흐흐흫흐흑~~!!,코인값 너무떨어져서 15분 사냥한 메소로 이벤템 다 살 수 있네요 따흐흐흫흐흑,False,해당없음,1.0,,,legacy_checkpoint
9saj1Kg7S1I,영상 설명란에 있는 링크 참고하시면 템셋팅부터 차근차근 도와드릴 수 있을거에여 파이팅입니다!,0,2026-08-07 22:53:12+00:00,영상 설명란에 있는 링크 참고하시면 템셋팅부터 차근차근 도와드릴 수 있을거에여 파이팅입니다!,영상 설명란에 있는 링크 참고하시면 템셋팅부터 차근차근 도와드릴 수 있을거에여 파이팅입니다,,,,,,
