category,title,created_at,views,likes,content,comment_count,title_clean,content_clean,analysis_text,has_question_signal,is_question,tokens,is_new_returning
아이템,세렌유챔 심볼 만렙?,2026-08-18,575,0,"예전에 키우던 해방캐릭인데 템은지금 거의 없어서
보니따 세르니움이 9렙이던데
세렌유챔 해주려면 11렙 주는거 효율 어떨까요?
유챔해주고 주보나 돌려줄까 합니다
https://maplescouter.com/ko/info?name=%EA%B3%84%EC%95%BD%EC%B6%94%EA%B0%80",2,세렌유챔 심볼 만렙?,예전에 키우던 해방캐릭인데 템은지금 거의 없어서 보니따 세르니움이 9렙이던데 세렌유챔 해주려면 11렙 주는거 효율 어떨까요? 유챔해주고 주보나 돌려줄까 합니다,세렌유챔 심볼 만렙? 예전에 키우던 해방캐릭인데 템은지금 거의 없어서 보니따 세르니움이 9렙이던데 세렌유챔 해주려면 11렙 주는거 효율 어떨까요? 유챔해주고 주보나 돌려줄까 합니다,True,True,"['세렌유챔', '심볼', '만렙', '예전', '해방캐릭', '세르니움', '9렙', '세렌', '유채', '11렙', '효율', '주보', '돌려주']",False
기타,메카 딸농 효율,2026-08-18,435,0,"285에서 효율이 좋은 건 알고있는데
284 -> 285 갈 때 메카 딸농 2개 쓰고 285 몬파 도는게 이득일까요?
아니면, 딸농 1개랑 몬파 돌고 285에서 딸농 나머지 하나 쓰는게 이득일까요",1,메카 딸농 효율,"285에서 효율이 좋은 건 알고있는데 284 -> 285 갈 때 메카 딸농 2개 쓰고 285 몬파 도는게 이득일까요? 아니면, 딸농 1개랑 몬파 돌고 285에서 딸농 나머지 하나 쓰는게 이득일까요","메카 딸농 효율 285에서 효율이 좋은 건 알고있는데 284 -> 285 갈 때 메카 딸농 2개 쓰고 285 몬파 도는게 이득일까요? 아니면, 딸농 1개랑 몬파 돌고 285에서 딸농 나머지 하나 쓰는게 이득일까요",True,True,"['메카', '효율', '이득', '나머지']",False
기타,유니크 공마/상추뎀 어빌 최대치 알려주라,2026-08-18,345,0,카서큘로 유니크 최대치 찍으려하는데 마력이랑 상추뎀 몇이 최대임?,2,유니크 공마/상추뎀 어빌 최대치 알려주라,카서큘로 유니크 최대치 찍으려하는데 마력이랑 상추뎀 몇이 최대임?,유니크 공마/상추뎀 어빌 최대치 알려주라 카서큘로 유니크 최대치 찍으려하는데 마력이랑 상추뎀 몇이 최대임?,True,True,"['유니크', '공마', '상추뎀', '어빌', '최대치', '알려주라', '카서큘로', '최대', '마력', '상추', '최대임']",False
아이템,선생님들 드메템 질문있습니다!,2026-08-18,323,0,"현재 챌섭에서 레테 280레벨입니다.
다름이 아니라 현재 드메세팅을 맞추기 위해 41억 정도 모았습니다.
현재 메획 62%, 드획 64% 입니다.
하프 이어링 드획 20% 메획 20% 살려고 하는데 맞을까요??
하단에 현재 세팅 및 버프 첨부해놓겠습니다!",5,선생님들 드메템 질문있습니다!,"현재 챌섭에서 레테 280레벨입니다. 다름이 아니라 현재 드메세팅을 맞추기 위해 41억 정도 모았습니다. 현재 메획 62%, 드획 64% 입니다. 하프 이어링 드획 20% 메획 20% 살려고 하는데 맞을까요?? 하단에 현재 세팅 및 버프 첨부해놓겠습니다!","선생님들 드메템 질문있습니다! 현재 챌섭에서 레테 280레벨입니다. 다름이 아니라 현재 드메세팅을 맞추기 위해 41억 정도 모았습니다. 현재 메획 62%, 드획 64% 입니다. 하프 이어링 드획 20% 메획 20% 살려고 하는데 맞을까요?? 하단에 현재 세팅 및 버프 첨부해놓겠습니다!",True,True,"['선생', '드메템', '챌섭', '레테', '레벨', '다르', '세팅', '위하', '모으', '메획', '하프', '이어', '하단', '버프', '첨부']",False
기타,메이린 운명스킬 타이밍 질문!,2026-08-18,219,0,"게이지 꽉차면 얻는 운명스킬? 쓰는 타이밍 관련 질문입니다. 리레를 적용받는다고 알고있는데 이거때문에 헷갈리는게 있네요
1. 한번 모아서 하나를 가지고있는상태
2. 안쓰고 쟁여뒀다가 다음 게이지 채우고 원래 있던 운명스킬 하나 사용 후 새로운 스킬획득
3. 극딜 박으며 새로얻은 운명스킬까지 사용
이렇게하면 극딜에 운명스킬 두개 한번에 박기가 가능할까요?",3,메이린 운명스킬 타이밍 질문!,게이지 꽉차면 얻는 운명스킬? 쓰는 타이밍 관련 질문입니다. 리레를 적용받는다고 알고있는데 이거때문에 헷갈리는게 있네요 1. 한번 모아서 하나를 가지고있는상태 2. 안쓰고 쟁여뒀다가 다음 게이지 채우고 원래 있던 운명스킬 하나 사용 후 새로운 스킬획득 3. 극딜 박으며 새로얻은 운명스킬까지 사용 이렇게하면 극딜에 운명스킬 두개 한번에 박기가 가능할까요?,메이린 운명스킬 타이밍 질문! 게이지 꽉차면 얻는 운명스킬? 쓰는 타이밍 관련 질문입니다. 리레를 적용받는다고 알고있는데 이거때문에 헷갈리는게 있네요 1. 한번 모아서 하나를 가지고있는상태 2. 안쓰고 쟁여뒀다가 다음 게이지 채우고 원래 있던 운명스킬 하나 사용 후 새로운 스킬획득 3. 극딜 박으며 새로얻은 운명스킬까지 사용 이렇게하면 극딜에 운명스킬 두개 한번에 박기가 가능할까요?,True,True,"['메이', '운명', '스킬', '타이밍', '게이지', '관련', '리레', '적용', '때문', '헷갈리', '모으', '가지', '쟁이', '채우', '운명스킬', '새롭', '획득', '이렇']",False
아이템,챌섭 특수링 질문?,2026-08-18,297,0,기존에 받은 반지 버리고 새로 받을수있나요?,2,챌섭 특수링 질문?,기존에 받은 반지 버리고 새로 받을수있나요?,챌섭 특수링 질문? 기존에 받은 반지 버리고 새로 받을수있나요?,True,True,"['챌섭', '특수', '기존', '반지', '버리']",False
아이템,에테장갑 추옵 시세,2026-08-18,400,0,에테 장갑 137 에 올스탯6퍼 추옵도 가격 쳐주나요??,1,에테장갑 추옵 시세,에테 장갑 137 에 올스탯6퍼 추옵도 가격 쳐주나요??,에테장갑 추옵 시세 에테 장갑 137 에 올스탯6퍼 추옵도 가격 쳐주나요??,True,True,"['에테', '장갑', '시세', '올스탯6퍼', '가격', '쳐주']",False
기타,메제에 대해 궁금한게있는데,2026-08-18,422,0,"요즘 사냥 재밌어서 매일 메제 채우고있는데
대략 4시간 30정도에서 5시간내지로 채워지는데
이게 메획템을 둘러도 메제 채우는데에는 걸리는 시간이 똑같다는데
그럼 사는 이유가 뭔가요
저는 메획 44에 드랍 77로 해서
메제 채우고 조각 45개정도 먹는데
메획템 사면 더 많이 먹는건지 궁금합니다",4,메제에 대해 궁금한게있는데,요즘 사냥 재밌어서 매일 메제 채우고있는데 대략 4시간 30정도에서 5시간내지로 채워지는데 이게 메획템을 둘러도 메제 채우는데에는 걸리는 시간이 똑같다는데 그럼 사는 이유가 뭔가요 저는 메획 44에 드랍 77로 해서 메제 채우고 조각 45개정도 먹는데 메획템 사면 더 많이 먹는건지 궁금합니다,메제에 대해 궁금한게있는데 요즘 사냥 재밌어서 매일 메제 채우고있는데 대략 4시간 30정도에서 5시간내지로 채워지는데 이게 메획템을 둘러도 메제 채우는데에는 걸리는 시간이 똑같다는데 그럼 사는 이유가 뭔가요 저는 메획 44에 드랍 77로 해서 메제 채우고 조각 45개정도 먹는데 메획템 사면 더 많이 먹는건지 궁금합니다,True,True,"['대하', '요즘', '사냥', '재밌', '메제', '채우', '메획템', '두르', '걸리', '똑같', '이유', '드랍', '조각', '궁금하']",False
아이템,(템진로상담) 메고수분들께 여쭙니다!,2026-08-18,228,0,"챌섭에 본캐로 키우고 있는 레테유저입니다. 현재 템환 6.25, 헥환 5.46만입니다.
당장의 목표는 노흉2인인데 후에 익스우 솔플, 림보3인까지 가고싶습니다.
급하게 갈 생각은 없고 6개월~1년 보고 있습니다.
예전에 키워놨던 본섭 캐릭들+챌섭 보스수익으로 주에 60억정도 수급 가능합니다
제네무기는 대적자큐브로만 노리는 중이고, 보조무기는 당장 지금 있는 템 쓰다가 후에 템 가격 안정화되면 깔끔한 5줄로 사려고 합니다. 미트라는 골큐로 노리고 천천히 마마마 or 마마방 노리려고 합니다
당장은 에테 18 레전두줄 풀셋+칠흑(고근 커포 거공 루컨 마깃 마도서 미분 몽벨 중 고민중) 18성 27퍼 둘둘 생각중입니다.
현재 세금(심볼)은 35억가량 밀려있고 전액납세할시 인트 1400정도 수급 가능합니다!
해야할 것들은 많은데 어떤 것부터 하는게 좋을지 고민입니다!",1,(템진로상담) 메고수분들께 여쭙니다!,"챌섭에 본캐로 키우고 있는 레테유저입니다. 현재 템환 6.25, 헥환 5.46만입니다. 당장의 목표는 노흉2인인데 후에 익스우 솔플, 림보3인까지 가고싶습니다. 급하게 갈 생각은 없고 6개월~1년 보고 있습니다. 예전에 키워놨던 본섭 캐릭들+챌섭 보스수익으로 주에 60억정도 수급 가능합니다 제네무기는 대적자큐브로만 노리는 중이고, 보조무기는 당장 지금 있는 템 쓰다가 후에 템 가격 안정화되면 깔끔한 5줄로 사려고 합니다. 미트라는 골큐로 노리고 천천히 마마 or 마마방 노리려고 합니다 당장은 에테 18 레전두줄 풀셋+칠흑(고근 커포 거공 루컨 마깃 마도서 미분 몽벨 중 고민중) 18성 27퍼 둘둘 생각중입니다. 현재 세금(심볼)은 35억가량 밀려있고 전액납세할시 인트 1400정도 수급 가능합니다! 해야할 것들은 많은데 어떤 것부터 하는게 좋을지 고민입니다!","(템진로상담) 메고수분들께 여쭙니다! 챌섭에 본캐로 키우고 있는 레테유저입니다. 현재 템환 6.25, 헥환 5.46만입니다. 당장의 목표는 노흉2인인데 후에 익스우 솔플, 림보3인까지 가고싶습니다. 급하게 갈 생각은 없고 6개월~1년 보고 있습니다. 예전에 키워놨던 본섭 캐릭들+챌섭 보스수익으로 주에 60억정도 수급 가능합니다 제네무기는 대적자큐브로만 노리는 중이고, 보조무기는 당장 지금 있는 템 쓰다가 후에 템 가격 안정화되면 깔끔한 5줄로 사려고 합니다. 미트라는 골큐로 노리고 천천히 마마 or 마마방 노리려고 합니다 당장은 에테 18 레전두줄 풀셋+칠흑(고근 커포 거공 루컨 마깃 마도서 미분 몽벨 중 고민중) 18성 27퍼 둘둘 생각중입니다. 현재 세금(심볼)은 35억가량 밀려있고 전액납세할시 인트 1400정도 수급 가능합니다! 해야할 것들은 많은데 어떤 것부터 하는게 좋을지 고민입니다!",True,True,"['템진로상담', '여쭈', '챌섭', '본캐', '레테', '유저', '템환', '헥환', '익스', '솔플', '림보', '급하', '개월', '예전', '본섭', '캐릭들', '보스', '수익', '수급', '무기', '대적자큐브', '노리', '보조', '가격', '안정', '깔끔', '미트라', '마마', '에테', '레저', '칠흑', '고근', '커포', '거공', '루컨', '마깃', '마도서', '미분', '몽벨', '세금', '심볼', '가량', '밀리', '전액', '납세']",False
몬스터,이지카링 2인 빌드 질문있어요,2026-08-18,408,0,"2인 배율 320퍼 나오고
레테 165% 썬콜 155%
둘다 초행입니다 공략만 몇번 봤고
빌드는 처음에 터트리는 빌드보다 정석으로 하는게 좋다고 하던데
혼돈 도올 궁기
혼돈 궁기 도올 둘중에 어느게 좋을까요?
마지막에 궁기나 도올에서 딜컷하고 2페 들어가서 둘다 오리진 극딜넣고 빠르게 3페 가서
해볼려고 하는데
이거 말고 더 좋은빌드 있을까요?",5,이지카링 2인 빌드 질문있어요,2인 배율 320퍼 나오고 레테 165% 썬콜 155% 둘다 초행입니다 공략만 몇번 봤고 빌드는 처음에 터트리는 빌드보다 정석으로 하는게 좋다고 하던데 혼돈 도올 궁기 혼돈 궁기 도올 둘중에 어느게 좋을까요? 마지막에 궁기나 도올에서 딜컷하고 2페 들어가서 둘다 오리진 극딜넣고 빠르게 3페 가서 해볼려고 하는데 이거 말고 더 좋은빌드 있을까요?,이지카링 2인 빌드 질문있어요 2인 배율 320퍼 나오고 레테 165% 썬콜 155% 둘다 초행입니다 공략만 몇번 봤고 빌드는 처음에 터트리는 빌드보다 정석으로 하는게 좋다고 하던데 혼돈 도올 궁기 혼돈 궁기 도올 둘중에 어느게 좋을까요? 마지막에 궁기나 도올에서 딜컷하고 2페 들어가서 둘다 오리진 극딜넣고 빠르게 3페 가서 해볼려고 하는데 이거 말고 더 좋은빌드 있을까요?,True,True,"['이지카링', '배율', '레테', '썬콜', '초행', '공략', '처음', '터트리', '빌드', '정석', '혼돈', '도올', '궁기', '마지막', '딜컷', '2페', '들어가', '오리진', '빠르', '3페']",False
기타,밤의길3 20누스 질문,2026-08-18,717,0,"나중에 부캐 밤의길3 사냥할때
20누스로 편하게 사냥하려고하는데
아직도 20누스로 하면 중앙점프 안해도 되는거 맞나요??!
맞다면 딱 20누스만 가능한건지…
예를들어 24야누스로 하면 안된다던가 ㅜㅜ 아시는분?!!",7,밤의길3 20누스 질문,나중에 부캐 밤의길3 사냥할때 20누스로 편하게 사냥하려고하는데 아직도 20누스로 하면 중앙점프 안해도 되는거 맞나요??! 맞다면 딱 20누스만 가능한건지… 예를들어 24야누스로 하면 안된다던가 ㅜㅜ 아시는분?!!,밤의길3 20누스 질문 나중에 부캐 밤의길3 사냥할때 20누스로 편하게 사냥하려고하는데 아직도 20누스로 하면 중앙점프 안해도 되는거 맞나요??! 맞다면 딱 20누스만 가능한건지… 예를들어 24야누스로 하면 안된다던가 ㅜㅜ 아시는분?!!,True,True,"['20누스', '나중', '사냥', '편하', '중앙', '점프', '누스', '야누스']",False
퀘스트,아스트라 질문 있습니다.,2026-08-18,364,0,"아스트라 15성 유에 받았는데, 전승안시키고 기존꺼는 팔고, 받은거 직작하면 추후에 뚫리는거 줄때도 반영되나요?",2,아스트라 질문 있습니다.,"아스트라 15성 유에 받았는데, 전승안시키고 기존꺼는 팔고, 받은거 직작하면 추후에 뚫리는거 줄때도 반영되나요?","아스트라 질문 있습니다. 아스트라 15성 유에 받았는데, 전승안시키고 기존꺼는 팔고, 받은거 직작하면 추후에 뚫리는거 줄때도 반영되나요?",True,True,"['아스트라', '전승', '시키', '기존', '추후', '뚫리', '반영']",False
기타,야누스 20렙권,2026-08-18,2437,0,뭐가좋을까요?,10,야누스 20렙권,뭐가좋을까요?,야누스 20렙권 뭐가좋을까요?,True,True,"['야누스', '20렙']",False
몬스터,하드 메이린 106%인데 4~7퍼 사이로 계속 남네요..ㅠ,2026-08-18,1572,0,"한 4번정도 했는데 계속 4~7퍼 남네요.. 오리진 초기화 2번 이상 떠본적 없는데 계속 도전 해봐야할까요?
시간 낭비겠죠?.. 284에 2퍼인데 285찍고 도전해야되나..
장갑 크뎀 장갑 구해서 도전해봐야되나 모르겟네요 아우.. 팁 좀 부탁드립니다!",18,하드 메이린 106%인데 4~7퍼 사이로 계속 남네요..ㅠ,한 4번정도 했는데 계속 4~7퍼 남네요.. 오리진 초기화 2번 이상 떠본적 없는데 계속 도전 해봐야할까요? 시간 낭비겠죠?.. 284에 2퍼인데 285찍고 도전해야되나.. 장갑 크뎀 장갑 구해서 도전해봐야되나 모르겟네요 아우.. 팁 좀 부탁드립니다!,하드 메이린 106%인데 4~7퍼 사이로 계속 남네요..ㅠ 한 4번정도 했는데 계속 4~7퍼 남네요.. 오리진 초기화 2번 이상 떠본적 없는데 계속 도전 해봐야할까요? 시간 낭비겠죠?.. 284에 2퍼인데 285찍고 도전해야되나.. 장갑 크뎀 장갑 구해서 도전해봐야되나 모르겟네요 아우.. 팁 좀 부탁드립니다!,True,True,"['하드', '메이', '사이', '오리진', '초기', '도전', '낭비', '장갑', '크뎀', '구하']",False
